0,0.0,0.0,0.22453703703703703,-0.04861111111111111,0.41898148148148145,-0.16435185185185186,0.5601851851851852,-0.2662037037037037,0.6875,-0.30787037037037035,0.2777777777777778,-0.48148148148148145,0.3680555555555556,-0.6597222222222222,0.41435185185185186,-0.7685185185185185,0.44907407407407407,-0.8726851851851852,0.14814814814814814,-0.5347222222222222,0.18518518518518517,-0.75,0.2013888888888889,-0.8819444444444444,0.2037037037037037,-1.0,0.023148148148148147,-0.5300925925925926,0.016203703703703703,-0.7268518518518519,0.013888888888888888,-0.8472222222222222,0.009259259259259259,-0.9537037037037037,-0.10416666666666667,-0.4837962962962963,-0.17592592592592593,-0.6134259259259259,-0.2361111111111111,-0.6944444444444444,-0.2847222222222222,-0.7824074074074074
1,0.0,0.0,0.4074074074074074,-0.031746031746031744,0.7619047619047619,-0.36507936507936506,0.7195767195767195,-0.7724867724867724,0.4656084656084656,-0.9047619047619048,0.671957671957672,-0.6878306878306878,0.8095238095238095,-0.9576719576719577,0.6878306878306878,-0.671957671957672,0.6084656084656085,-0.5978835978835979,0.4021164021164021,-0.7566137566137566,0.5291005291005291,-1.0,0.43915343915343913,-0.6190476190476191,0.3915343915343915,-0.5925925925925926,0.1693121693121693,-0.7777777777777778,0.25925925925925924,-0.9576719576719577,0.2222222222222222,-0.5767195767195767,0.15873015873015872,-0.5343915343915344,-0.07407407407407407,-0.8095238095238095,0.031746031746031744,-0.9417989417989417,0.031746031746031744,-0.6931216931216931,-0.031746031746031744,-0.6507936507936508
2,0.0,0.0,0.19607843137254902,-0.09243697478991597,0.3445378151260504,-0.29971988795518206,0.32492997198879553,-0.5070028011204482,0.21288515406162464,-0.6078431372549019,0.3557422969187675,-0.5098039215686274,0.4061624649859944,-0.7478991596638656,0.42857142857142855,-0.8711484593837535,0.4425770308123249,-1.0,0.21008403361344538,-0.5210084033613446,0.22408963585434175,-0.6246498599439776,0.21568627450980393,-0.43137254901960786,0.22128851540616246,-0.4061624649859944,0.07282913165266107,-0.4957983193277311,0.0784313725490196,-0.5770308123249299,0.10644257703081232,-0.38375350140056025,0.11204481792717087,-0.35294117647058826,-0.056022408963585436,-0.4565826330532213,-0.04201680672268908,-0.5210084033613446,-0.0056022408963585435,-0.3865546218487395,0.0,-0.35014005602240894
3,0.0,0.0,0.22448979591836735,-0.05539358600583091,0.4198250728862974,-0.15160349854227406,0.5422740524781341,-0.2886297376093295,0.5364431486880467,-0.3877551020408163,0.2653061224489796,-0.4314868804664723,0.3877551020408163,-0.5568513119533528,0.46647230320699706,-0.521865889212828,0.5131195335276968,-0.46938775510204084,0.15160349854227406,-0.5131195335276968,0.24198250728862974,-0.7259475218658892,0.3119533527696793,-0.8717201166180758,0.3556851311953353,-1.0,0.026239067055393587,-0.5335276967930029,0.06705539358600583,-0.7376093294460642,0.09912536443148688,-0.8717201166180758,0.12536443148688048,-0.9737609329446064,-0.10787172011661808,-0.5102040816326531,-0.1457725947521866,-0.685131195335277,-0.1661807580174927,-0.8046647230320699,-0.17784256559766765,-0.9067055393586005
4,0.0,0.0,0.26976744186046514,0.08372093023255814,0.6790697674418604,-0.14883720930232558,0.9534883720930233,-0.3767441860465116,1.0,-0.5813953488372093,0.6232558139534884,-0.5162790697674419,0.786046511627907,-0.6511627906976745,0.8976744186046511,-0.6883720930232559,0.9720930232558139,-0.7255813953488373,0.413953488372093,-0.6186046511627907,0.6139534883720931,-0.7906976744186046,0.5023255813953489,-0.44651162790697674,0.4186046511627907,-0.386046511627907,0.18604651162790697,-0.6604651162790698,0.3674418604651163,-0.7813953488372093,0.28837209302325584,-0.4372093023255814,0.17674418604651163,-0.4046511627906977,-0.06046511627906977,-0.6837209302325581,0.13488372093023257,-0.7209302325581395,0.10697674418604651,-0.4697674418604651,0.004651162790697674,-0.4418604651162791
5,0.0,0.0,0.19430051813471502,-0.10103626943005181,0.3704663212435233,-0.266839378238342,0.3860103626943005,-0.4948186528497409,0.266839378238342,-0.6088082901554405,0.41968911917098445,-0.4689119170984456,0.5362694300518135,-0.6917098445595855,0.6062176165803109,-0.8419689119170984,0.6424870466321243,-0.9481865284974094,0.2772020725388601,-0.5284974093264249,0.2849740932642487,-0.6580310880829016,0.22020725388601037,-0.43523316062176165,0.25647668393782386,-0.3963730569948187,0.14248704663212436,-0.5569948186528497,0.12176165803108809,-0.6761658031088082,0.09585492227979274,-0.49740932642487046,0.11398963730569948,-0.3911917098445596,0.018134715025906734,-0.5569948186528497,-0.023316062176165803,-0.7435233160621761,-0.06735751295336788,-0.8730569948186528,-0.08031088082901554,-1.0
0,0.0,0.0,0.19230769230769232,-0.09038461538461538,0.3346153846153846,-0.2519230769230769,0.4307692307692308,-0.38846153846153847,0.5403846153846154,-0.4576923076923077,0.14615384615384616,-0.5115384615384615,0.19423076923076923,-0.698076923076923,0.2153846153846154,-0.8153846153846154,0.23076923076923078,-0.9211538461538461,0.007692307692307693,-0.5326923076923077,-0.013461538461538462,-0.7480769230769231,-0.038461538461538464,-0.8846153846153846,-0.06538461538461539,-1.0,-0.1076923076923077,-0.4980769230769231,-0.16538461538461538,-0.6884615384615385,-0.20384615384615384,-0.8076923076923077,-0.23653846153846153,-0.9115384615384615,-0.2153846153846154,-0.42115384615384616,-0.3153846153846154,-0.5346153846153846,-0.38846153846153847,-0.6057692307692307,-0.45,-0.6788461538461539
0,0.0,0.0,0.2058252427184466,-0.07184466019417475,0.36699029126213595,-0.20776699029126214,0.47378640776699027,-0.3320388349514563,0.5844660194174758,-0.4,0.20194174757281552,-0.49320388349514566,0.26601941747572816,-0.6737864077669903,0.29902912621359223,-0.7883495145631068,0.32233009708737864,-0.8912621359223301,0.06796116504854369,-0.5300970873786408,0.062135922330097085,-0.7495145631067961,0.04660194174757282,-0.8854368932038835,0.02912621359223301,-1.0,-0.05048543689320388,-0.5067961165048543,-0.09514563106796116,-0.7106796116504854,-0.12427184466019417,-0.8330097087378641,-0.14563106796116504,-0.9359223300970874,-0.16310679611650486,-0.4388349514563107,-0.2621359223300971,-0.5689320388349515,-0.3300970873786408,-0.6466019417475728,-0.3864077669902913,-0.7223300970873786
0,0.0,0.0,0.21906693711967545,-0.05070993914807302,0.40365111561866124,-0.1663286004056795,0.5273833671399595,-0.2697768762677485,0.640973630831643,-0.3204868154158215,0.25760649087221094,-0.4685598377281947,0.34279918864097364,-0.6450304259634888,0.38742393509127787,-0.7565922920892495,0.42190669371196754,-0.8580121703853956,0.1257606490872211,-0.5212981744421906,0.1440162271805274,-0.7484787018255578,0.14807302231237324,-0.8864097363083164,0.14807302231237324,-1.0,0.002028397565922921,-0.513184584178499,-0.02231237322515213,-0.7281947261663286,-0.032454361054766734,-0.8539553752535497,-0.038539553752535496,-0.9614604462474645,-0.12170385395537525,-0.45841784989858014,-0.20486815415821502,-0.6064908722109533,-0.26369168356997974,-0.6957403651115619,-0.30831643002028397,-0.7809330628803245
0,0.0,0.0,0.2245762711864407,-0.025423728813559324,0.4258474576271186,-0.1271186440677966,0.565677966101695,-0.21822033898305085,0.684322033898305,-0.2542372881355932,0.3135593220338983,-0.4533898305084746,0.413135593220339,-0.6165254237288136,0.4703389830508475,-0.7161016949152542,0.5169491525423728,-0.8072033898305084,0.1906779661016949,-0.5233050847457628,0.23728813559322035,-0.7436440677966102,0.2648305084745763,-0.8834745762711864,0.2817796610169492,-1.0,0.06779661016949153,-0.5338983050847458,0.07203389830508475,-0.75,0.07838983050847458,-0.8792372881355932,0.08686440677966102,-0.9872881355932204,-0.0614406779661017,-0.4936440677966102,-0.13135593220338984,-0.6546610169491526,-0.18008474576271186,-0.7563559322033898,-0.21610169491525424,-0.8516949152542372
0,0.0,0.0,0.23476297968397292,0.024830699774266364,0.45146726862302483,-0.02708803611738149,0.5936794582392777,-0.09480812641083522,0.7133182844243793,-0.12866817155756208,0.40632054176072235,-0.4153498871331828,0.5282167042889391,-0.5643340857787811,0.5936794582392777,-0.6523702031602708,0.6478555304740407,-0.7313769751693002,0.29571106094808125,-0.5079006772009029,0.3792325056433409,-0.7223476297968398,0.43792325056433407,-0.8510158013544018,0.48081264108352145,-0.9616252821670429,0.17155756207674944,-0.5440180586907449,0.21670428893905191,-0.7629796839729119,0.25733634311512416,-0.8939051918735892,0.29345372460496616,-1.0,0.03160270880361174,-0.5282167042889391,-0.002257336343115124,-0.7110609480812641,-0.02708803611738149,-0.8261851015801355,-0.040632054176072234,-0.9322799097065463
